origin,time,path,method,size,status_code
tia1.eskimo.com,1995-08-01 00:26:56,/images/KSC-logosmall.gif,GET,1204,200
tia1.eskimo.com,1995-08-01 00:26:58,/images/MOSAIC-logosmall.gif,GET,363,200
tia1.eskimo.com,1995-08-01 00:27:05,/images/WORLD-logosmall.gif,GET,669,200
in24.inetnebr.com,1995-08-01 00:27:06,/facilities/mlp.html,GET,2653,200
tia1.eskimo.com,1995-08-01 00:27:06,/images/USA-logosmall.gif,GET,234,200
slippc6.cs.nps.navy.mil,1995-08-01 00:27:14,/shuttle/,GET,957,200
in24.inetnebr.com,1995-08-01 00:27:15,/images/ksclogosmall.gif,GET,3635,200
in24.inetnebr.com,1995-08-01 00:27:15,/images/kscmap-tiny.gif,GET,2537,200
pm9.j51.com,1995-08-01 00:27:24,/history/apollo/apollo-1/images/apollo-1-crew.gif,GET,250849,200
ix-min1-02.ix.netcom.com,1995-08-01 00:27:31,/history/apollo/apollo-12/apollo-12-patch.jpg,GET,90112,200
piweba3y.prodigy.com,1995-08-01 00:27:33,/history/apollo/apollo-11/apollo-11-patch-small.gif,GET,11175,200
remote.redzone.com,1995-08-01 00:27:34,/history/apollo/apollo-13/apollo-13.html,GET,18556,200
remote.redzone.com,1995-08-01 00:27:38,/history/apollo/apollo-13/apollo-13-patch-small.gif,GET,12859,200
ix-min1-02.ix.netcom.com,1995-08-01 00:27:40,/history/apollo/apollo-12/videos/,GET,517,200
ix-min1-02.ix.netcom.com,1995-08-01 00:27:41,/icons/movie.xbm,GET,530,200
ix-min1-02.ix.netcom.com,1995-08-01 00:27:44,/history/apollo/apollo-12/videos/moonflag.mpg,GET,0,200
in24.inetnebr.com,1995-08-01 00:27:59,/shuttle/technology/sts-newsref/et.html,GET,20327,200
tia1.eskimo.com,1995-08-01 00:28:01,/software/winvn/wvlarge.gif,GET,23416,200
remote.redzone.com,1995-08-01 00:28:07,/images/ksclogosmall.gif,GET,3635,200
remote.redzone.com,1995-08-01 00:28:07,/history/apollo/images/footprint-logo.gif,GET,4209,200
in24.inetnebr.com,1995-08-01 00:28:14,/shuttle/technology/images/et_1-small.gif,GET,35624,200
line10.pm1.abb.mindlink.net,1995-08-01 00:28:17,/shuttle/countdown/,GET,4324,200
ix-min1-02.ix.netcom.com,1995-08-01 00:28:26,/history/apollo/apollo-12/videos/,GET,517,200
dialip129.gov.bc.ca,1995-08-01 00:28:28,/history/apollo/apollo-11/sounds/A01106AA.WAV,GET,96036,200
ix-min1-02.ix.netcom.com,1995-08-01 00:28:34,/history/apollo/apollo-12/videos/moonflag.mpg,GET,0,200
www-c1.proxy.aol.com,1995-08-01 00:28:34,/shuttle/missions/sts-71/mission-sts-71.html,GET,13450,200
line10.pm1.abb.mindlink.net,1995-08-01 00:28:39,/images/NASA-logosmall.gif,GET,786,200
line10.pm1.abb.mindlink.net,1995-08-01 00:28:41,/images/KSC-logosmall.gif,GET,1204,200
tia1.eskimo.com,1995-08-01 00:28:41,/pub/winvn/release.txt,GET,0,404
198.248.59.123,1995-08-01 00:28:41,/shuttle/missions/missions.html,GET,8677,200
ix-min1-02.ix.netcom.com,1995-08-01 00:28:43,/history/apollo/apollo-12/videos/moonflag.mpg,GET,0,200
198.248.59.123,1995-08-01 00:28:46,/images/launchmedium.gif,GET,11853,200
ix-min1-02.ix.netcom.com,1995-08-01 00:28:48,/history/apollo/apollo-12/,GET,1732,200
133.43.96.45,1995-08-01 00:28:55,/history/apollo/apollo-13/apollo-13-patch.jpg,GET,143703,200
ix-min1-02.ix.netcom.com,1995-08-01 00:28:55,/history/apollo/apollo-12/movies/,GET,381,200
198.248.59.123,1995-08-01 00:28:57,/images/NASA-logosmall.gif,GET,786,200
198.248.59.123,1995-08-01 00:28:57,/images/KSC-logosmall.gif,GET,1204,200
ix-min1-02.ix.netcom.com,1995-08-01 00:28:57,/history/apollo/apollo-12/,GET,1732,200
piweba3y.prodigy.com,1995-08-01 00:28:59,/history/apollo/apollo-11/apollo-11-patch-small.gif,GET,11175,200
piweba3y.prodigy.com,1995-08-01 00:29:02,/images/ksclogosmall.gif,GET,3635,200
ix-min1-02.ix.netcom.com,1995-08-01 00:29:04,/history/apollo/apollo-12/videos/,GET,517,200
ix-min1-02.ix.netcom.com,1995-08-01 00:29:08,/history/apollo/apollo-12/videos/moonflag.mpg,GET,0,200
line10.pm1.abb.mindlink.net,1995-08-01 00:29:34,/shuttle/countdown/count70.gif,GET,46573,200
www-b3.proxy.aol.com,1995-08-01 00:29:35,/shuttle/missions/sts-68/mission-sts-68.html,GET,49702,200
pm9.j51.com,1995-08-01 00:29:39,/history/apollo/apollo-1/images/66HC1519.gif,GET,65240,200
www-b3.proxy.aol.com,1995-08-01 00:29:55,/shuttle/missions/sts-68/sts-68-patch-small.gif,GET,17459,200
adam.tower.com.au,1995-08-01 00:30:28,/shuttle/missions/sts-71/images/images.html,GET,8529,200
www-b5.proxy.aol.com,1995-08-01 00:30:28,/images/,GET,17688,200
198.248.59.123,1995-08-01 00:30:33,/history/gemini/gemini.html,GET,2522,200
piweba3y.prodigy.com,1995-08-01 00:30:35,/images/ksclogosmall.gif,GET,3635,200
adam.tower.com.au,1995-08-01 00:30:36,/shuttle/missions/sts-71/images/images.html,GET,8529,200
198.248.59.123,1995-08-01 00:30:37,/images/gemini-logo.gif,GET,4452,200
198.248.59.123,1995-08-01 00:30:37,/images/ksclogosmall.gif,GET,3635,200
198.248.59.123,1995-08-01 00:30:38,/history/apollo/images/apollo-logo.gif,GET,3047,200
www-b3.proxy.aol.com,1995-08-01 00:30:57,/images/launch-logo.gif,GET,1713,200
piweba3y.prodigy.com,1995-08-01 00:30:57,/history/apollo/images/footprint-logo.gif,GET,4209,200
www-d1.proxy.aol.com,1995-08-01 00:30:59,/shuttle/technology/sts-newsref/sts_asm.html,GET,71654,200
www-b3.proxy.aol.com,1995-08-01 00:31:02,/images/KSC-logosmall.gif,GET,1204,200
www-b5.proxy.aol.com,1995-08-01 00:31:04,/history/skylab/skylab.html,GET,1687,200
www-b5.proxy.aol.com,1995-08-01 00:31:07,/history/skylab/skylab-small.gif,GET,9202,200
www-b5.proxy.aol.com,1995-08-01 00:31:07,/history/apollo/images/apollo-logo.gif,GET,3047,200
pm9.j51.com,1995-08-01 00:31:12,/history/apollo/apollo-1/images/67HC33a.gif,GET,79452,200
piweba3y.prodigy.com,1995-08-01 00:31:39,/facilities/vab.html,GET,4045,200
rdr4.ccinet.ab.ca,1995-08-01 00:31:41,/shuttle/countdown/,GET,0,304
www-b5.proxy.aol.com,1995-08-01 00:31:41,/history/skylab/skylab-2.html,GET,1478,200
cs1-08.leh.ptd.net,1995-08-01 00:31:41,/ksc.html,GET,7280,200
cs1-08.leh.ptd.net,1995-08-01 00:31:43,/images/ksclogo-medium.gif,GET,5866,200
dynamic-ara3.csuchico.edu,1995-08-01 00:31:44,/ksc.html,GET,7280,200
www-b5.proxy.aol.com,1995-08-01 00:31:44,/history/skylab/skylab-logo.gif,GET,3274,200
rdr4.ccinet.ab.ca,1995-08-01 00:31:46,/shuttle/countdown/count70.gif,GET,0,304
rdr4.ccinet.ab.ca,1995-08-01 00:31:47,/images/NASA-logosmall.gif,GET,0,304
rdr4.ccinet.ab.ca,1995-08-01 00:31:47,/images/KSC-logosmall.gif,GET,0,304
cs1-08.leh.ptd.net,1995-08-01 00:31:48,/images/NASA-logosmall.gif,GET,786,200
cs1-08.leh.ptd.net,1995-08-01 00:31:48,/images/MOSAIC-logosmall.gif,GET,363,200
in24.inetnebr.com,1995-08-01 00:31:48,/shuttle/missions/sts-75/mission-sts-75.html,GET,3705,200
dialip129.gov.bc.ca,1995-08-01 00:31:50,/history/apollo/apollo-12/apollo-12.html,GET,2557,200
cs1-08.leh.ptd.net,1995-08-01 00:31:50,/images/USA-logosmall.gif,GET,234,200
cs1-08.leh.ptd.net,1995-08-01 00:31:51,/images/WORLD-logosmall.gif,GET,669,200
in24.inetnebr.com,1995-08-01 00:31:51,/shuttle/missions/sts-75/sts-75-patch-small.gif,GET,4179,200
thunderbox.ho.bom.gov.au,1995-08-01 00:31:55,/elv/elvpage.htm,GET,7775,200
adam.tower.com.au,1995-08-01 00:31:58,/shuttle/missions/sts-71/images/KSC-95EC-0913.jpg,GET,25439,200
piweba3y.prodigy.com,1995-08-01 00:31:58,/images/vab-small.gif,GET,35709,200
www-d1.proxy.aol.com,1995-08-01 00:31:59,/shuttle/technology/images/srb_mod_compare_1-small.gif,GET,36902,200
www-d1.proxy.aol.com,1995-08-01 00:32:01,/shuttle/technology/images/srb_mod_compare_6-small.gif,GET,28219,200
www-d1.proxy.aol.com,1995-08-01 00:32:03,/shuttle/technology/images/srb_mod_compare_3-small.gif,GET,55666,200
www-b5.proxy.aol.com,1995-08-01 00:32:10,/history/skylab/skylab-4.html,GET,1165,200
dialip129.gov.bc.ca,1995-08-01 00:32:11,/history/apollo/apollo-12/apollo-12-info.html,GET,1457,200
www-b5.proxy.aol.com,1995-08-01 00:32:12,/history/skylab/skylab-4-small.gif,GET,13775,200
piweba3y.prodigy.com,1995-08-01 00:32:13,/images/kscmap-tiny.gif,GET,2537,200
cs1-08.leh.ptd.net,1995-08-01 00:32:16,/shuttle/missions/sts-71/movies/movies.html,GET,3381,200
in24.inetnebr.com,1995-08-01 00:32:17,/shuttle/missions/missions.html,GET,8677,200
cs1-08.leh.ptd.net,1995-08-01 00:32:18,/shuttle/missions/sts-71/sts-71-patch-small.gif,GET,12054,200
dialip129.gov.bc.ca,1995-08-01 00:32:23,/history/apollo/apollo-12/sounds/,GET,381,200
in24.inetnebr.com,1995-08-01 00:32:27,/images/launchmedium.gif,GET,11853,200
www-d1.proxy.aol.com,1995-08-01 00:32:32,/,GET,7280,200
198.248.59.123,1995-08-01 00:32:37,/history/gemini/movies/gemini-launch.mpg,GET,104987,200
uplherc.upl.com,1995-08-01 00:32:38,/shuttle/technology/sts-newsref/stsover-launch.html,GET,90755,200
in24.inetnebr.com,1995-08-01 00:32:38,/images/NASA-logosmall.gif,GET,786,200
dialip129.gov.bc.ca,1995-08-01 00:32:42,/history/apollo/apollo-12/movies/,GET,381,200
www-b5.proxy.aol.com,1995-08-01 00:32:47,/ksc.html,GET,7280,200
line10.pm1.abb.mindlink.net,1995-08-01 00:32:55,"/cgi-bin/imagemap/countdown70?289,288",GET,85,302
line10.pm1.abb.mindlink.net,1995-08-01 00:32:59,/htbin/cdt_main.pl,GET,3714,200
thunderbox.ho.bom.gov.au,1995-08-01 00:33:01,/elv/uplink.htm,GET,1374,200
dialip129.gov.bc.ca,1995-08-01 00:33:01,/history/apollo/apollo-12/images/,GET,1329,200
www-b5.proxy.aol.com,1995-08-01 00:33:04,/whats-new.html,GET,18936,200
pme609.onramp.awinc.com,1995-08-01 00:33:09,/shuttle/missions/sts-64/mission-sts-64.html,GET,58808,200
www-b5.proxy.aol.com,1995-08-01 00:33:10,/images/whatsnew.gif,GET,651,200
line10.pm1.abb.mindlink.net,1995-08-01 00:33:12,/shuttle/countdown/images/countclock.gif,GET,13994,200
hun8.ramlink.net,1995-08-01 00:33:25,/shuttle/missions/sts-68/mission-sts-68.html,GET,49702,200
ix-cha-nc1-02.ix.netcom.com,1995-08-01 00:33:29,/shuttle/countdown/liftoff.html,GET,5220,200
in24.inetnebr.com,1995-08-01 00:33:29,/shuttle/missions/sts-59/mission-sts-59.html,GET,63060,200
www-d1.proxy.aol.com,1995-08-01 00:33:30,/whats-new.html,GET,18936,200
prakinf2.prakinf.tu-ilmenau.de,1995-08-01 00:33:31,/images/shuttle-patch-small.gif,GET,4179,200
cs1-08.leh.ptd.net,1995-08-01 00:33:33,/shuttle/missions/sts-71/movies/sts-71-launch-3.mpg,GET,130724,200
dialip129.gov.bc.ca,1995-08-01 00:33:34,/history/apollo/apollo-1/apollo-1.html,GET,3841,200
ix-cha-nc1-02.ix.netcom.com,1995-08-01 00:33:34,/images/NASA-logosmall.gif,GET,786,200
in24.inetnebr.com,1995-08-01 00:33:43,/shuttle/missions/sts-59/sts-59-info.html,GET,1430,200
pme609.onramp.awinc.com,1995-08-01 00:33:44,/shuttle/missions/sts-64/sts-64-patch-small.gif,GET,15980,200
blv-pm11-ip17.halcyon.com,1995-08-01 00:33:44,/shuttle/technology/sts-newsref/sts-mps.html,GET,215409,200
www-b5.proxy.aol.com,1995-08-01 00:33:47,/shuttle/countdown/liftoff.html,GET,5220,200
hun8.ramlink.net,1995-08-01 00:33:49,/shuttle/missions/sts-68/sts-68-patch-small.gif,GET,17459,200
in24.inetnebr.com,1995-08-01 00:33:49,/shuttle/missions/sts-59/sts-59-patch-small.gif,GET,12181,200
itws.info.eng.niigata-u.ac.jp,1995-08-01 00:33:51,/ksc.html/,GET,7280,200
www-b5.proxy.aol.com,1995-08-01 00:33:53,/shuttle/countdown/video/livevideo2.gif,GET,71319,200
itws.info.eng.niigata-u.ac.jp,1995-08-01 00:33:54,/images/ksclogo-medium.gif,GET,5866,200
www-d1.proxy.aol.com,1995-08-01 00:33:54,/images/whatsnew.gif,GET,651,200
dialip129.gov.bc.ca,1995-08-01 00:33:54,/history/apollo/apollo-1/apollo-1-info.html,GET,1434,200
ix-cha-nc1-02.ix.netcom.com,1995-08-01 00:33:55,/shuttle/countdown/video/livevideo2.gif,GET,71319,200
piweba3y.prodigy.com,1995-08-01 00:33:58,/images/kscmap-tiny.gif,GET,2537,200
itws.info.eng.niigata-u.ac.jp,1995-08-01 00:34:01,/images/NASA-logosmall.gif,GET,786,200
in24.inetnebr.com,1995-08-01 00:34:03,/htbin/wais.pl?STS-59,GET,4447,200
itws.info.eng.niigata-u.ac.jp,1995-08-01 00:34:03,/images/MOSAIC-logosmall.gif,GET,363,200
itws.info.eng.niigata-u.ac.jp,1995-08-01 00:34:05,/images/USA-logosmall.gif,GET,234,200
pme609.onramp.awinc.com,1995-08-01 00:34:06,/images/KSC-logosmall.gif,GET,1204,200
itws.info.eng.niigata-u.ac.jp,1995-08-01 00:34:07,/images/WORLD-logosmall.gif,GET,669,200
ykline6.internorth.com,1995-08-01 00:34:09,/images/flight-deck.gif,GET,196608,200
dialip129.gov.bc.ca,1995-08-01 00:34:09,/history/apollo/apollo-1/movies/,GET,378,200
hun8.ramlink.net,1995-08-01 00:34:10,/images/KSC-logosmall.gif,GET,1204,200
pm9.j51.com,1995-08-01 00:34:10,/history/apollo/apollo-1/images/67HC33.gif,GET,107469,200
dialup-2-139.gw.umn.edu,1995-08-01 00:34:10,/history/apollo/apollo.html,GET,3260,200
pme609.onramp.awinc.com,1995-08-01 00:34:12,/images/launch-logo.gif,GET,1713,200
dialup-2-139.gw.umn.edu,1995-08-01 00:34:13,/history/apollo/images/footprint-small.gif,GET,18149,200
hun8.ramlink.net,1995-08-01 00:34:13,/images/launch-logo.gif,GET,1713,200
dialup-2-139.gw.umn.edu,1995-08-01 00:34:13,/images/KSC-logosmall.gif,GET,1204,200
dialup-2-139.gw.umn.edu,1995-08-01 00:34:14,/history/apollo/images/apollo-logo1.gif,GET,1173,200
hun8.ramlink.net,1995-08-01 00:34:17,/history/apollo/images/apollo-logo1.gif,GET,1173,200
prakinf2.prakinf.tu-ilmenau.de,1995-08-01 00:34:18,/shuttle/technology/sts-newsref/stsref-toc.html,GET,84905,200
pme609.onramp.awinc.com,1995-08-01 00:34:18,/history/apollo/images/apollo-logo1.gif,GET,1173,200
192.127.139.163,1995-08-01 00:34:22,/,GET,7280,200
dialip129.gov.bc.ca,1995-08-01 00:34:22,/history/apollo/apollo-1/sounds/,GET,378,200
133.43.96.45,1995-08-01 00:34:24,/history/apollo/images/footprint.gif,GET,67171,200
in24.inetnebr.com,1995-08-01 00:34:27,/shuttle/missions/sts-59/sts-59-patch-small.gif,GET,12181,200
blv-pm11-ip17.halcyon.com,1995-08-01 00:34:35,/images/shuttle-patch-logo.gif,GET,891,200
ix-cha-nc1-02.ix.netcom.com,1995-08-01 00:34:35,/htbin/cdt_clock.pl,GET,543,200
dialip129.gov.bc.ca,1995-08-01 00:34:38,/history/apollo/apollo-1/images/,GET,1190,200
lutzp.tigernet.net,1995-08-01 00:34:48,/software/winvn/winvn.html,GET,9866,200
dd09-012.compuserve.com,1995-08-01 00:34:48,/facts/launch-pass.txt,GET,29823,200
in24.inetnebr.com,1995-08-01 00:34:49,/shuttle/missions/sts-59/sts-59-patch-small.gif,GET,12181,200
lutzp.tigernet.net,1995-08-01 00:34:51,/software/winvn/winvn.gif,GET,25218,200
lutzp.tigernet.net,1995-08-01 00:34:51,/images/construct.gif,GET,1414,200
lutzp.tigernet.net,1995-08-01 00:34:51,/software/winvn/bluemarb.gif,GET,4441,200
futurcom.nai.net,1995-08-01 00:34:54,/shuttle/missions/sts-70/mission-sts-70.html,GET,20224,200
columbia.acc.brad.ac.uk,1995-08-01 00:34:55,"/ksc.html""",GET,7280,200
futurcom.nai.net,1995-08-01 00:34:57,/shuttle/missions/sts-70/sts-70-patch-small.gif,GET,5978,200
dialup-2-139.gw.umn.edu,1995-08-01 00:34:57,/history/apollo/apollo-11/apollo-11.html,GET,44877,200
lutzp.tigernet.net,1995-08-01 00:34:59,/software/winvn/wvsmall.gif,GET,13372,200
dialup-2-139.gw.umn.edu,1995-08-01 00:34:59,/history/apollo/apollo-11/apollo-11-patch-small.gif,GET,11175,200
columbia.acc.brad.ac.uk,1995-08-01 00:35:00,"/images/ksclogo-medium.gif""",GET,5866,200
lutzp.tigernet.net,1995-08-01 00:35:00,/images/KSC-logosmall.gif,GET,1204,200
general2.asu.edu,1995-08-01 00:35:01,/,GET,7280,200
columbia.acc.brad.ac.uk,1995-08-01 00:35:01,"/images/NASA-logosmall.gif""",GET,786,200
columbia.acc.brad.ac.uk,1995-08-01 00:35:02,"/images/MOSAIC-logosmall.gif""",GET,363,200
columbia.acc.brad.ac.uk,1995-08-01 00:35:02,"/images/USA-logosmall.gif""",GET,234,200
columbia.acc.brad.ac.uk,1995-08-01 00:35:03,"/images/WORLD-logosmall.gif""",GET,669,200
piweba3y.prodigy.com,1995-08-01 00:35:04,/facilities/mlp.html,GET,2653,200
205.199.120.118,1995-08-01 00:35:05,/,GET,7280,200
lutzp.tigernet.net,1995-08-01 00:35:07,/images/MOSAIC-logosmall.gif,GET,363,200
205.199.120.118,1995-08-01 00:35:08,/images/ksclogo-medium.gif,GET,5866,200
www-d1.proxy.aol.com,1995-08-01 00:35:09,/elv/elvpage.htm,GET,7775,200
205.199.120.118,1995-08-01 00:35:09,/images/NASA-logosmall.gif,GET,786,200
205.199.120.118,1995-08-01 00:35:10,/images/MOSAIC-logosmall.gif,GET,363,200
205.199.120.118,1995-08-01 00:35:10,/images/USA-logosmall.gif,GET,234,200
general2.asu.edu,1995-08-01 00:35:12,/facts/facts.html,GET,4722,200
205.199.120.118,1995-08-01 00:35:14,/images/WORLD-logosmall.gif,GET,669,200
general2.asu.edu,1995-08-01 00:35:15,/facts/faq01.html,GET,19320,200
bdmgate.bdm.com,1995-08-01 00:35:16,/,GET,7280,200
piweba3y.prodigy.com,1995-08-01 00:35:17,/images/mlp-logo.gif,GET,28426,200
lutzp.tigernet.net,1995-08-01 00:35:17,/images/USA-logosmall.gif,GET,234,200
cs1-08.leh.ptd.net,1995-08-01 00:35:18,/shuttle/missions/sts-71/movies/movies.html,GET,3381,200
bdmgate.bdm.com,1995-08-01 00:35:18,/images/ksclogo-medium.gif,GET,5866,200
cs1-08.leh.ptd.net,1995-08-01 00:35:20,/shuttle/missions/sts-71/sts-71-patch-small.gif,GET,12054,200
lutzp.tigernet.net,1995-08-01 00:35:20,/images/WORLD-logosmall.gif,GET,669,200
line10.pm1.abb.mindlink.net,1995-08-01 00:35:22,"/cgi-bin/imagemap/countdown70?181,287",GET,110,302
dialup-2-139.gw.umn.edu,1995-08-01 00:35:22,/images/ksclogosmall.gif,GET,3635,200
dialup-2-139.gw.umn.edu,1995-08-01 00:35:22,/history/apollo/images/footprint-logo.gif,GET,4209,200
futurcom.nai.net,1995-08-01 00:35:24,/images/launch-logo.gif,GET,1713,200
futurcom.nai.net,1995-08-01 00:35:24,/history/apollo/images/apollo-logo1.gif,GET,1173,200
bdmgate.bdm.com,1995-08-01 00:35:24,/images/WORLD-logosmall.gif,GET,669,200
bdmgate.bdm.com,1995-08-01 00:35:25,/images/NASA-logosmall.gif,GET,786,200
line10.pm1.abb.mindlink.net,1995-08-01 00:35:26,/shuttle/missions/sts-70/movies/movies.html,GET,2979,200
bdmgate.bdm.com,1995-08-01 00:35:26,/images/MOSAIC-logosmall.gif,GET,363,200
ix-cha-nc1-02.ix.netcom.com,1995-08-01 00:35:27,/shuttle/missions/missions.html,GET,8677,200
205.199.120.118,1995-08-01 00:35:27,/shuttle/countdown/,GET,4324,200
futurcom.nai.net,1995-08-01 00:35:28,/images/KSC-logosmall.gif,GET,1204,200
bdmgate.bdm.com,1995-08-01 00:35:28,/images/USA-logosmall.gif,GET,234,200
ix-cha-nc1-02.ix.netcom.com,1995-08-01 00:35:29,/images/launchmedium.gif,GET,11853,200
205.199.120.118,1995-08-01 00:35:30,/images/KSC-logosmall.gif,GET,1204,200
www-d1.proxy.aol.com,1995-08-01 00:35:30,/elv/elvhead3.gif,GET,9925,200
www-d1.proxy.aol.com,1995-08-01 00:35:31,/elv/endball.gif,GET,306,200
www-d1.proxy.aol.com,1995-08-01 00:35:32,/elv/hot.gif,GET,1007,200
ix-cha-nc1-02.ix.netcom.com,1995-08-01 00:35:34,/images/KSC-logosmall.gif,GET,1204,200
205.199.120.118,1995-08-01 00:35:36,/shuttle/countdown/count70.gif,GET,46573,200
line10.pm1.abb.mindlink.net,1995-08-01 00:35:37,/shuttle/missions/sts-70/sts-70-patch-small.gif,GET,5978,200
www-d1.proxy.aol.com,1995-08-01 00:35:41,/elv/PEGASUS/minpeg1.gif,GET,1055,200
www-d1.proxy.aol.com,1995-08-01 00:35:46,/elv/SCOUT/scout.gif,GET,1165,200
ix-cha-nc1-02.ix.netcom.com,1995-08-01 00:35:46,/shuttle/missions/sts-71/mission-sts-71.html,GET,13450,200
ix-cha-nc1-02.ix.netcom.com,1995-08-01 00:35:48,/shuttle/missions/sts-71/sts-71-patch-small.gif,GET,12054,200
www-d1.proxy.aol.com,1995-08-01 00:35:49,/elv/DELTA/delta.gif,GET,2244,200
grimnet23.idirect.com,1995-08-01 00:35:50,/images/construct.gif,GET,1414,200
dialup-2-139.gw.umn.edu,1995-08-01 00:35:51,/shuttle/resources/orbiters/columbia.html,GET,6922,200
www-d1.proxy.aol.com,1995-08-01 00:35:51,/elv/ATLAS_CENTAUR/atlas.gif,GET,2286,200
www-d1.proxy.aol.com,1995-08-01 00:35:51,/elv/TITAN/titan.gif,GET,3530,200
dialup-2-139.gw.umn.edu,1995-08-01 00:35:53,/shuttle/resources/orbiters/columbia-logo.gif,GET,11417,200
uplherc.upl.com,1995-08-01 00:35:53,/shuttle/countdown/,GET,4324,200
uplherc.upl.com,1995-08-01 00:35:56,/shuttle/countdown/count70.gif,GET,46573,200
dialup-2-139.gw.umn.edu,1995-08-01 00:35:57,/shuttle/resources/orbiters/orbiters-logo.gif,GET,1932,200
dialip129.gov.bc.ca,1995-08-01 00:35:58,/history/apollo/apollo-1/images/66HC1519.gif,GET,65240,200
www-d1.proxy.aol.com,1995-08-01 00:35:59,/elv/whnew.htm,GET,3993,200
ix-cha-nc1-02.ix.netcom.com,1995-08-01 00:35:59,/history/apollo/images/apollo-logo1.gif,GET,1173,200
ix-cha-nc1-02.ix.netcom.com,1995-08-01 00:35:59,/images/launch-logo.gif,GET,1713,200
grimnet23.idirect.com,1995-08-01 00:36:03,/images/KSC-logosmall.gif,GET,1204,200
uplherc.upl.com,1995-08-01 00:36:05,"/cgi-bin/imagemap/countdown70?61,223",GET,110,302
grimnet23.idirect.com,1995-08-01 00:36:06,/images/MOSAIC-logosmall.gif,GET,363,200
uplherc.upl.com,1995-08-01 00:36:06,/shuttle/missions/sts-70/images/images.html,GET,8657,200
grimnet23.idirect.com,1995-08-01 00:36:09,/images/USA-logosmall.gif,GET,234,200
www-d1.proxy.aol.com,1995-08-01 00:36:13,/elv/elvhead2.gif,GET,1733,200
grimnet23.idirect.com,1995-08-01 00:36:13,/images/WORLD-logosmall.gif,GET,669,200
pme609.onramp.awinc.com,1995-08-01 00:36:14,/shuttle/resources/orbiters/discovery.html,GET,6849,200
bdmgate.bdm.com,1995-08-01 00:36:15,/shuttle/missions/missions.html,GET,8677,200
205.199.120.118,1995-08-01 00:36:15,"/cgi-bin/imagemap/countdown70?59,186",GET,96,302
bdmgate.bdm.com,1995-08-01 00:36:17,/images/launchmedium.gif,GET,11853,200
adam.tower.com.au,1995-08-01 00:36:18,/shuttle/missions/sts-71/images/KSC-95EC-0950.gif,GET,27286,200
marimo.kushiro-ct.ac.jp,1995-08-01 00:36:20,/shuttle/countdown/countdown.html,GET,4324,200
bdmgate.bdm.com,1995-08-01 00:36:23,/images/KSC-logosmall.gif,GET,1204,200
www-d1.proxy.aol.com,1995-08-01 00:36:25,/elv/vidpicp.htm,GET,4251,200
pme609.onramp.awinc.com,1995-08-01 00:36:26,/shuttle/resources/orbiters/discovery-logo.gif,GET,4179,200
marimo.kushiro-ct.ac.jp,1995-08-01 00:36:27,/shuttle/countdown/count70.gif,GET,46573,200
in24.inetnebr.com,1995-08-01 00:36:28,/shuttle/missions/sts-59/news/,GET,6122,200
dialup-2-139.gw.umn.edu,1995-08-01 00:36:30,/facilities/mlp.html,GET,2653,200
